0.3472,0.3416,0.5,0.3472,0.3416,0.5,0.3471,0.3416,0.5,0.3471,0.3416,0.5,0.3471,0.3472,0.5,0.3471,0.3472,0.5,1.0359
0.296869950102747,0.261771950360006,0.5,0.260515047749661,0.295473002093944,0,0.314543243269172,0.297143512162909,0,0.260515047749661,0.295473002093944,0,0.314543243269172,0.297143512162909,0,0.296869950102747,0.261771950360006,0.5,0
0.270185034181656,0.302499403902561,0,0.284198434007298,0.271454050584109,0,0.293282056275249,0.285701380686107,0.5,0.284198434007298,0.271454050584109,0.5,0.293282056275249,0.285701380686107,0.5,0.270185034181656,0.302499403902561,0.5,0
0.31900096733742,0.294366550961664,0,0.323217286613227,0.345169768754961,0,0.30322814604517,0.273911512557136,0.5,0.323217286613227,0.345169768754961,0.5,0.30322814604517,0.273911512557136,0.5,0.31900096733742,0.294366550961664,0.5,1.04947268556131
0.292326878292964,0.325168987585102,0,0.312724936724487,0.274524306628723,0.5,0.310525126326303,0.317894219341335,0.5,0.312724936724487,0.274524306628723,0.5,0.310525126326303,0.317894219341335,0,0.292326878292964,0.325168987585102,0,1.03101471808741
0.31702577960187,0.277164482691407,0.5,0.274969560102181,0.32281687927311,0.5,0.280025316578352,0.2889284565275,0,0.274969560102181,0.32281687927311,0.5,0.280025316578352,0.2889284565275,0,0.31702577960187,0.277164482691407,0,0
0.264681698716771,0.3088645921835,0,0.31006560808182,0.312961503408333,0.5,0.276117216962786,0.335254565719346,0.5,0.31006560808182,0.312961503408333,0.5,0.276117216962786,0.335254565719346,0,0.264681698716771,0.3088645921835,0,1.01161922049178
0.29016443171224,0.290248037733271,0.5,0.325948894736498,0.320861718846245,0,0.290394053927216,0.283597960915493,0,0.325948894736498,0.320861718846245,0.5,0.290394053927216,0.283597960915493,0.5,0.29016443171224,0.290248037733271,0,0
0.309654965600251,0.304558722516044,0,0.314801704884453,0.291296754768321,0.5,0.301785378607255,0.334049318590063,0.5,0.314801704884453,0.291296754768321,0.5,0.301785378607255,0.334049318590063,0.5,0.309654965600251,0.304558722516044,0,1.02614969261716
0.334908134567423,0.262598024347143,0.5,0.325100372532991,0.344521751117983,0.5,0.258646624498111,0.274172033029187,0.5,0.325100372532991,0.344521751117983,0,0.258646624498111,0.274172033029187,0,0.334908134567423,0.262598024347143,0.5,1.04253109015166
0.316545300608349,0.31826867953442,0,0.310030034454654,0.300401280636804,0,0.29235150861476,0.306036435865626,0,0.310030034454654,0.300401280636804,0.5,0.29235150861476,0.306036435865626,0.5,0.316545300608349,0.31826867953442,0.5,1.01651286219598
0.331783381841668,0.270606879637837,0,0.279772249531877,0.30030551144164,0,0.280975131892979,0.277146958331461,0,0.279772249531877,0.30030551144164,0,0.280975131892979,0.277146958331461,0.5,0.331783381841668,0.270606879637837,0.5,0
0.311365505368262,0.294603137449345,0.5,0.327510330117014,0.288868174825891,0.5,0.265632393766756,0.27605065401768,0.5,0.327510330117014,0.288868174825891,0,0.265632393766756,0.27605065401768,0.5,0.311365505368262,0.294603137449345,0,0
0.287139415698503,0.274772807960095,0,0.299461014714732,0.296783126303029,0.5,0.289492521155432,0.314371004721926,0.5,0.299461014714732,0.296783126303029,0,0.289492521155432,0.314371004721926,0.5,0.287139415698503,0.274772807960095,0.5,0
0.286065658495896,0.307510095901568,0,0.314265497007843,0.295833317753271,0,0.312598172455322,0.3223826708776,0.5,0.314265497007843,0.295833317753271,0.5,0.312598172455322,0.3223826708776,0,0.286065658495896,0.307510095901568,0,1.04806491752893
