idx: 202	0.349	0.354	0.358	0.000
idx: 203	0.351	0.344	0.355	0.000
idx: 204	0.352	0.365	0.357	0.000
idx: 205	0.403	0.298	0.325	0.000
idx: 212	0.364	0.359	0.377	0.000
idx: 213	0.360	0.382	0.385	0.000
idx: 217	0.365	0.346	0.354	0.000
idx: 219	0.373	0.395	0.372	0.000
idx: 220	0.364	0.360	0.353	0.000
idx: 221	0.374	0.376	0.363	0.000
idx: 223	0.354	0.365	0.355	0.000
idx: 224	0.337	0.364	0.366	0.000
idx: 227	0.369	0.335	0.356	0.000
idx: 228	0.366	0.412	0.396	0.000
idx: 232	0.334	0.367	0.363	0.000
idx: 239	0.352	0.366	0.371	0.000
idx: 240	0.341	0.366	0.361	0.000
idx: 241	0.351	0.386	0.377	0.000
idx: 246	0.345	0.358	0.355	0.000
idx: 249	0.352	0.361	0.369	0.000
idx: 250	0.309	0.358	0.363	0.000
idx: 255	0.308	0.362	0.354	0.000
idx: 256	0.353	0.378	0.371	0.000
idx: 261	0.348	0.397	0.387	0.000
idx: 263	0.362	0.344	0.354	0.000
idx: 267	0.347	0.365	0.374	0.000
idx: 268	0.375	0.349	0.361	0.000
idx: 270	0.393	0.316	0.323	0.000
idx: 271	0.365	0.365	0.370	0.000
idx: 273	0.379	0.336	0.342	0.000
idx: 277	0.378	0.339	0.361	0.000
idx: 278	0.365	0.342	0.351	0.000
idx: 282	0.365	0.390	0.378	0.000
idx: 283	0.372	0.329	0.347	0.000
idx: 286	0.347	0.361	0.358	0.000
idx: 287	0.359	0.359	0.356	0.000
idx: 292	0.344	0.390	0.385	0.000
idx: 293	0.361	0.356	0.362	0.000
idx: 295	0.378	0.360	0.347	0.000
idx: 296	0.364	0.344	0.376	0.000
idx: 298	0.375	0.342	0.351	0.000
idx: 300	0.338	0.360	0.361	0.000
idx: 301	0.394	0.353	0.364	0.000
idx: 303	0.354	0.370	0.378	0.000
idx: 304	0.372	0.317	0.339	0.000
idx: 306	0.336	0.373	0.360	0.000
idx: 307	0.354	0.375	0.389	0.000
idx: 308	0.349	0.366	0.368	0.000
idx: 309	0.363	0.354	0.359	0.000
idx: 310	0.350	0.366	0.356	0.000
idx: 311	0.360	0.350	0.360	0.000
idx: 312	0.393	0.370	0.383	0.000
idx: 313	0.363	0.379	0.365	0.000
idx: 314	0.353	0.367	0.375	0.000
idx: 322	0.370	0.372	0.367	0.000
idx: 326	0.346	0.365	0.374	0.000
idx: 327	0.367	0.377	0.366	0.000
idx: 333	0.364	0.355	0.369	0.000
idx: 334	0.328	0.365	0.354	0.000
idx: 338	0.353	0.376	0.375	0.000
idx: 341	0.366	0.344	0.344	0.000
idx: 342	0.341	0.375	0.359	0.000
idx: 344	0.388	0.345	0.358	0.000
idx: 348	0.368	0.363	0.380	0.000
idx: 354	0.383	0.356	0.357	0.000
idx: 355	0.368	0.352	0.346	0.000
idx: 359	0.359	0.358	0.369	0.000
idx: 361	0.318	0.352	0.358	0.000
idx: 362	0.346	0.363	0.365	0.000
idx: 364	0.369	0.321	0.344	0.000
idx: 365	0.375	0.325	0.340	0.000
idx: 366	0.399	0.354	0.360	0.000
idx: 372	0.400	0.348	0.355	0.000
idx: 376	0.374	0.377	0.369	0.000
idx: 378	0.359	0.347	0.353	0.000
idx: 379	0.352	0.345	0.360	0.000
idx: 380	0.399	0.325	0.342	0.000
idx: 381	0.371	0.352	0.361	0.000
idx: 382	0.370	0.347	0.350	0.000
idx: 386	0.368	0.354	0.353	0.000
idx: 387	0.368	0.379	0.390	0.000
idx: 388	0.365	0.344	0.354	0.000
idx: 391	0.310	0.342	0.353	0.000
idx: 393	0.371	0.351	0.350	0.000
idx: 395	0.354	0.361	0.374	0.000
idx: 397	0.341	0.381	0.351	0.000
idx: 398	0.357	0.341	0.358	0.000
idx: 400	0.362	0.346	0.354	0.000
idx: 404	0.357	0.381	0.373	0.000
idx: 405	0.335	0.358	0.359	0.000
idx: 408	0.346	0.360	0.348	0.000
idx: 409	0.351	0.357	0.358	0.000
idx: 410	0.386	0.303	0.329	0.000
idx: 414	0.365	0.367	0.377	0.000
idx: 419	0.346	0.343	0.363	0.000
idx: 420	0.367	0.339	0.347	0.000
idx: 421	0.354	0.353	0.346	0.000
idx: 422	0.382	0.316	0.341	0.000
idx: 423	0.383	0.338	0.345	0.000
idx: 424	0.426	0.348	0.374	0.000
idx: 426	0.368	0.339	0.349	0.000
idx: 429	0.307	0.349	0.348	0.000
idx: 435	0.366	0.385	0.387	0.000
idx: 436	0.355	0.383	0.366	0.000
idx: 438	0.365	0.341	0.346	0.000
idx: 442	0.346	0.359	0.363	0.000
idx: 444	0.367	0.346	0.359	0.000
idx: 449	0.379	0.344	0.360	0.000
idx: 450	0.342	0.354	0.355	0.000
idx: 453	0.382	0.354	0.361	0.000
idx: 454	0.360	0.375	0.368	0.000
idx: 456	0.378	0.345	0.350	0.000
idx: 459	0.338	0.360	0.360	0.000
idx: 462	0.396	0.347	0.351	0.000
idx: 463	0.372	0.360	0.364	0.000
idx: 465	0.365	0.347	0.356	0.000
idx: 467	0.358	0.358	0.352	0.000
idx: 468	0.345	0.361	0.376	0.000
idx: 472	0.350	0.372	0.370	0.000
idx: 474	0.367	0.337	0.359	0.000
idx: 477	0.364	0.325	0.349	0.000
idx: 478	0.364	0.354	0.354	0.000
idx: 480	0.364	0.360	0.357	0.000
idx: 482	0.359	0.365	0.380	0.000
idx: 483	0.363	0.351	0.362	0.000
idx: 488	0.377	0.374	0.380	0.000
idx: 489	0.342	0.365	0.357	0.000
idx: 490	0.316	0.359	0.352	0.000
idx: 492	0.371	0.343	0.349	0.000
idx: 494	0.323	0.353	0.370	0.000
idx: 495	0.363	0.354	0.366	0.000
idx: 497	0.358	0.366	0.372	0.000
idx: 499	0.359	0.354	0.358	0.000
idx: 501	0.339	0.375	0.364	0.000
idx: 502	0.365	0.372	0.364	0.000
idx: 503	0.351	0.349	0.352	0.000
idx: 505	0.356	0.367	0.382	0.000
idx: 514	0.347	0.371	0.373	0.000
idx: 515	0.373	0.317	0.325	0.000
